"_uid","code","pin","created_at","assigned_at","updated_at","customer_award_id","reward_cycle_id","cycle_type","program_id",winners_per_draw,cycle_cadence,"cycle_unit","reward_cycle_instance_id2",cycle_sequence,"starting_date","ending_date",reward_cycle_num,"name","reward_cycle_short_description","reward_cycle_long_description","program_name","start_cycle","end_cycle","program_type","status","expiry",read_status,"award_id","customer_id","pin_num","serial_num","award_type","award_code",sequence_number,"start_timestamp","end_timestamp",days_valid,num_ballots,earn_multiple_allowed,"award_class",minutes_required
"2f80e994145a11e9b06f0242ac120008","644618785","556","2019-01-09 22:01:58.811781",NULL,"2019-01-09 22:01:58.811827",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8204b4145a11e9b06f0242ac120008","584563210","981","2019-01-09 22:01:58.822213",NULL,"2019-01-09 22:01:58.822272",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f833d66145a11e9b06f0242ac120008","976322881","513","2019-01-09 22:01:58.827849",NULL,"2019-01-09 22:01:58.827903",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f83f490145a11e9b06f0242ac120008","617734460","969","2019-01-09 22:01:58.831648",NULL,"2019-01-09 22:01:58.831694",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f84891e145a11e9b06f0242ac120008","996924178","295","2019-01-09 22:01:58.838795",NULL,"2019-01-09 22:01:58.838857",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f85da44145a11e9b06f0242ac120008","874208557","227","2019-01-09 22:01:58.844353",NULL,"2019-01-09 22:01:58.844399",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f86a08c145a11e9b06f0242ac120008","99984694","903","2019-01-09 22:01:58.849202",NULL,"2019-01-09 22:01:58.849254",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f875108145a11e9b06f0242ac120008","517726905","487","2019-01-09 22:01:58.856613",NULL,"2019-01-09 22:01:58.856680",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f88c16e145a11e9b06f0242ac120008","666872253","143","2019-01-09 22:01:58.863254",NULL,"2019-01-09 22:01:58.863302",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f89903a145a11e9b06f0242ac120008","895472113","985","2019-01-09 22:01:58.871951",NULL,"2019-01-09 22:01:58.872011",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8ad74c145a11e9b06f0242ac120008","255439381","429","2019-01-09 22:01:58.877433",NULL,"2019-01-09 22:01:58.877482",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8b82fa145a11e9b06f0242ac120008","854542066","708","2019-01-09 22:01:58.882929",NULL,"2019-01-09 22:01:58.883058",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8d0206145a11e9b06f0242ac120008","526561956","173","2019-01-09 22:01:58.891379",NULL,"2019-01-09 22:01:58.891441",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8dc092145a11e9b06f0242ac120008","724262494","539","2019-01-09 22:01:58.895803",NULL,"2019-01-09 22:01:58.895849",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8e79c4145a11e9b06f0242ac120008","762888598","999","2019-01-09 22:01:58.901579",NULL,"2019-01-09 22:01:58.901680",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f8fea20145a11e9b06f0242ac120008","159071324","180","2019-01-09 22:01:58.910801",NULL,"2019-01-09 22:01:58.910857",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f90989e145a11e9b06f0242ac120008","262324802","500","2019-01-09 22:01:58.914607",NULL,"2019-01-09 22:01:58.914656",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f917476145a11e9b06f0242ac120008","724987595","619","2019-01-09 22:01:58.923071",NULL,"2019-01-09 22:01:58.923127",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f92baf2145a11e9b06f0242ac120008","805173150","676","2019-01-09 22:01:58.928504",NULL,"2019-01-09 22:01:58.928549",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f934f94145a11e9b06f0242ac120008","668275628","541","2019-01-09 22:01:58.932413",NULL,"2019-01-09 22:01:58.932462",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f95e27c145a11e9b06f0242ac120008","878608412","54","2019-01-09 22:01:58.955185",NULL,"2019-01-09 22:01:58.955254",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2f9b7c5a145a11e9b06f0242ac120008","890855258","571","2019-01-09 22:01:58.989711",NULL,"2019-01-09 22:01:58.989816",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa16372145a11e9b06f0242ac120008","75018263","351","2019-01-09 22:01:59.024971",NULL,"2019-01-09 22:01:59.025070",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa251a6145a11e9b06f0242ac120008","779102126","858","2019-01-09 22:01:59.030692",NULL,"2019-01-09 22:01:59.030745",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa2e814145a11e9b06f0242ac120008","937730176","766","2019-01-09 22:01:59.035474",NULL,"2019-01-09 22:01:59.035589",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa6d64a145a11e9b06f0242ac120008","245429524","874","2019-01-09 22:01:59.061365",NULL,"2019-01-09 22:01:59.061429",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa7b75e145a11e9b06f0242ac120008","255301210","870","2019-01-09 22:01:59.065798",NULL,"2019-01-09 22:01:59.065841",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa84bce145a11e9b06f0242ac120008","55518796","616","2019-01-09 22:01:59.072842",NULL,"2019-01-09 22:01:59.072948",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fa97eae145a11e9b06f0242ac120008","832918269","201","2019-01-09 22:01:59.078431",NULL,"2019-01-09 22:01:59.078483",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2faa3ede145a11e9b06f0242ac120008","716472073","996","2019-01-09 22:01:59.082519",NULL,"2019-01-09 22:01:59.082566",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fab3122145a11e9b06f0242ac120008","701708919","841","2019-01-09 22:01:59.090249",NULL,"2019-01-09 22:01:59.090304",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fac393c145a11e9b06f0242ac120008","839733887","660","2019-01-09 22:01:59.095563",NULL,"2019-01-09 22:01:59.095611",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2face896145a11e9b06f0242ac120008","488774934","662","2019-01-09 22:01:59.099994",NULL,"2019-01-09 22:01:59.100104",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fad9778145a11e9b06f0242ac120008","460127211","771","2019-01-09 22:01:59.106921",NULL,"2019-01-09 22:01:59.106983",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2faeb7d4145a11e9b06f0242ac120008","838562273","298","2019-01-09 22:01:59.112469",NULL,"2019-01-09 22:01:59.112515",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2faf7480145a11e9b06f0242ac120008","698400666","938","2019-01-09 22:01:59.117189",NULL,"2019-01-09 22:01:59.117291",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fb091b2145a11e9b06f0242ac120008","50755489","418","2019-01-09 22:01:59.124780",NULL,"2019-01-09 22:01:59.124844",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fb17302145a11e9b06f0242ac120008","810767668","772","2019-01-09 22:01:59.129949",NULL,"2019-01-09 22:01:59.130012",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fb468f0145a11e9b06f0242ac120008","375749720","582","2019-01-09 22:01:59.150630",NULL,"2019-01-09 22:01:59.150728",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fb9711a145a11e9b06f0242ac120008","811202346","856","2019-01-09 22:01:59.190546",NULL,"2019-01-09 22:01:59.190592",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"2fbb66be145a11e9b06f0242ac120008","316757979","583","2019-01-09 22:01:59.195178",NULL,"2019-01-09 22:01:59.195233",NULL,"c4ffd80003d811e9ac140242ac130004","weekly","f87c2ba6fe2f11e885000242ac130005",100,7,"days","20b2817a03d911e983bc0242ac130004",0,"2018-12-19 21:57:28.000000","2018-12-26 21:57:45.000000",1,"Weekly Draw","Copy TBD","Win a $100 tim hortons gift card!","2018 - Loyalty 1.0","2018-12-12 17:04:09.000000","2019-12-12 17:04:09.000000","calendar",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
