coupon_id,coupon_code,coupon_pin,coupon_created,coupon_assigned,coupon_updated,coupon_customer_award_id,reward_cycle_id,reward_cycle_instance_id,coupon_status,coupon_award_created_at,coupon_award_updated_at,coupon_award_id,coupon_reward_code,program_id,reward_cycle_type,reward_cycle_cadence,reward_cycle_unit,winners_per_draw,reward_cycle_sequence,reward_cycle_starting_date,reward_cycle_ending_date,reward_cycle_num,name,reward_cycle_short_description,reward_cycle_long_description,program_name,program_start_cycle,program_end_cycle,program_type,customer_id,ballot_id,value,ballot_created_at,ballot_updated_at,ballot_customer_award_id,ballot_award_id,ballot_award_created,ballot_award_updated,ballot_award_status,ballot_award_expiry,ballot_award_type,ballot_award_code,ballot_award_days_valid,num_ballots,ballot_award_class,ballot_award_minutes_required,clearbridge_appuser_id,user_selected_level,postal_code,age
2e606a12145a11e9b06f0242ac120008,980229945,593,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e61ce20145a11e9b06f0242ac120008,688893137,462,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e643a84145a11e9b06f0242ac120008,801512100,895,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e65e5e6145a11e9b06f0242ac120008,550297454,553,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e670386145a11e9b06f0242ac120008,746488206,667,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e680eca145a11e9b06f0242ac120008,946741633,823,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e691798145a11e9b06f0242ac120008,524447872,552,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e6a1594145a11e9b06f0242ac120008,992226018,537,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e6be6a8145a11e9b06f0242ac120008,218477394,934,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e6ca5b6145a11e9b06f0242ac120008,395468568,892,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e6e164e145a11e9b06f0242ac120008,133957970,720,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e6f5928145a11e9b06f0242ac120008,457518795,837,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e703d52145a11e9b06f0242ac120008,281286110,745,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7104c6145a11e9b06f0242ac120008,542281649,728,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e71c898145a11e9b06f0242ac120008,448061131,238,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e73277e145a11e9b06f0242ac120008,977999648,990,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7413a0145a11e9b06f0242ac120008,931045743,924,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e74bad0145a11e9b06f0242ac120008,545325710,363,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e758d98145a11e9b06f0242ac120008,759517992,965,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7620d2145a11e9b06f0242ac120008,674744878,301,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e77a182145a11e9b06f0242ac120008,382253921,24,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e78591a145a11e9b06f0242ac120008,918269338,992,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7902a2145a11e9b06f0242ac120008,829325116,410,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e79e046145a11e9b06f0242ac120008,997641063,195,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7aa2f6145a11e9b06f0242ac120008,837708974,815,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7b6bfa145a11e9b06f0242ac120008,529626233,209,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7cc964145a11e9b06f0242ac120008,997454543,837,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7da262145a11e9b06f0242ac120008,979062335,971,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e7f4bb2145a11e9b06f0242ac120008,748574517,560,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e806448145a11e9b06f0242ac120008,520151116,709,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e82dcaa145a11e9b06f0242ac120008,277576991,384,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e8aadcc145a11e9b06f0242ac120008,520374859,50,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e8f4080145a11e9b06f0242ac120008,664921841,972,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e948662145a11e9b06f0242ac120008,18978021,187,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e976c4c145a11e9b06f0242ac120008,713669277,475,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e9c06e4145a11e9b06f0242ac120008,294141546,757,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2e9fbb36145a11e9b06f0242ac120008,944645203,489,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ea5422c145a11e9b06f0242ac120008,569328845,282,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ea85066145a11e9b06f0242ac120008,537709734,550,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eaadc64145a11e9b06f0242ac120008,309013584,938,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eacc5ec145a11e9b06f0242ac120008,554511478,490,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eadd3a6145a11e9b06f0242ac120008,5119318,53,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eaefb1e145a11e9b06f0242ac120008,475354047,394,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eb3027c145a11e9b06f0242ac120008,927387290,507,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eba235e145a11e9b06f0242ac120008,765616039,190,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ebcbae2145a11e9b06f0242ac120008,573289710,397,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ebf8024145a11e9b06f0242ac120008,587603538,104,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec18c20145a11e9b06f0242ac120008,732449965,86,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec2b5a0145a11e9b06f0242ac120008,768638012,562,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec47732145a11e9b06f0242ac120008,435133079,249,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec55b34145a11e9b06f0242ac120008,784732663,644,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec706b4145a11e9b06f0242ac120008,8614869,422,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec84948145a11e9b06f0242ac120008,403443728,913,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ec9dec0145a11e9b06f0242ac120008,271772787,655,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ecaa7c4145a11e9b06f0242ac120008,225849902,475,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ecbe030145a11e9b06f0242ac120008,257127968,527,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2eccc8a6145a11e9b06f0242ac120008,251704749,126,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ece8916145a11e9b06f0242ac120008,115531595,534,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ecf59f4145a11e9b06f0242ac120008,944102335,477,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed01baa145a11e9b06f0242ac120008,703961259,517,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed0f89a145a11e9b06f0242ac120008,814336338,572,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed18daa145a11e9b06f0242ac120008,495557071,413,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed2591a145a11e9b06f0242ac120008,597918043,770,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed2eb96145a11e9b06f0242ac120008,629345400,682,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed3fdc4145a11e9b06f0242ac120008,453289260,149,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed49720145a11e9b06f0242ac120008,228663568,506,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed61d34145a11e9b06f0242ac120008,158772558,786,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
2ed7292c145a11e9b06f0242ac120008,552966813,409,2019-01-09,,2019-01-09,,c4ffd80003d811e9ac140242ac130004,,,,,,,f87c2ba6fe2f11e885000242ac130005,weekly,7,days,100,0,57:28.0,57:45.0,1,Weekly Draw,Copy TBD,Win a $100 tim hortons gift card!,2018 - Loyalty 1.0,04:09.0,04:09.0,calendar,,,,,,,,,,,,,,,,,,,,,
